VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,PULocationID,DOLocationID
2,08/28/2016 03:30:41 PM,08/28/2016 03:35:50 PM,N,1,,,,,1,1.2,6,0,0.5,0,0,,0.3,6.8,2,1,174,18
2,08/28/2016 10:35:45 PM,08/28/2016 10:53:40 PM,N,1,,,,,1,3.69,15,0.5,0.5,1,0,,0.3,17.3,1,1,97,61
2,08/28/2016 11:03:30 PM,08/28/2016 11:21:43 PM,N,1,,,,,1,7.42,23,0.5,0.5,4.86,0,,0.3,29.16,1,1,34,162
2,08/29/2016 09:43:04 AM,08/29/2016 09:54:18 AM,N,5,,,,,1,3.18,12,0,0,0,0,,0,12,2,2,182,159
1,08/29/2016 06:03:17 PM,08/29/2016 06:18:10 PM,N,1,,,,,1,2.1,11.5,1,0.5,2.65,0,,0.3,15.95,1,1,256,97
2,08/29/2016 08:26:40 PM,08/29/2016 08:30:11 PM,N,1,,,,,1,0.66,4.5,0.5,0.5,0,0,,0.3,5.8,1,1,226,226
2,08/29/2016 08:51:31 PM,08/29/2016 09:07:06 PM,N,1,,,,,1,3.17,13,0.5,0.5,2,0,,0.3,16.3,1,1,74,140
2,08/30/2016 01:42:07 AM,08/30/2016 01:44:00 AM,N,1,,,,,1,0.42,3.5,0.5,0.5,1.44,0,,0.3,6.24,1,1,181,181
2,08/30/2016 12:12:00 PM,08/30/2016 01:03:41 PM,N,1,,,,,6,19.62,58,0,0.5,14.7,0,,0.3,73.5,1,1,132,132
2,08/30/2016 09:43:42 PM,08/30/2016 09:59:13 PM,N,1,,,,,1,4.94,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1,256,54
2,08/31/2016 10:49:27 AM,08/31/2016 11:13:03 AM,N,1,,,,,1,11.34,32.5,0,0.5,0,0,,0.3,33.3,2,1,42,184
2,08/31/2016 04:55:18 PM,08/31/2016 05:08:21 PM,N,1,,,,,1,2.24,10.5,1,0.5,2.46,0,,0.3,14.76,1,1,43,141
1,08/31/2016 06:28:00 PM,08/31/2016 06:31:53 PM,N,1,,,,,1,0.7,4.5,1,0.5,1.25,0,,0.3,7.55,1,1,106,181
2,08/31/2016 11:27:49 PM,08/31/2016 11:33:31 PM,N,1,,,,,1,1.38,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1,41,74
2,09/01/2016 12:28:05 AM,09/01/2016 12:41:08 AM,N,1,,,,,1,2.21,11,0.5,0.5,0,0,,0.3,12.3,2,1,129,70
2,09/01/2016 12:43:15 AM,09/01/2016 12:46:48 AM,N,1,,,,,1,0.94,5,0.5,0.5,1.2,0,,0.3,7.5,1,1,95,95
2,09/01/2016 06:19:21 AM,09/01/2016 06:27:50 AM,N,1,,,,,1,3.19,11.5,0,0.5,0,0,,0.3,12.3,2,1,75,42
2,09/01/2016 04:24:08 PM,09/01/2016 04:36:04 PM,N,1,,,,,1,1.19,9.5,1,0.5,0,0,,0.3,11.3,2,1,82,129
2,09/01/2016 06:23:29 PM,09/01/2016 06:29:57 PM,N,1,,,,,6,0.6,6,1,0.5,1.56,0,,0.3,9.36,1,1,7,7
2,09/01/2016 08:30:05 PM,09/01/2016 08:43:13 PM,N,1,,,,,5,2.33,11,0.5,0.5,0,0,,0.3,12.3,2,1,129,56
2,09/02/2016 09:39:39 AM,09/02/2016 09:46:57 AM,N,1,,,,,1,0.98,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,255,112
2,09/02/2016 01:30:26 PM,09/02/2016 01:40:41 PM,N,1,,,,,1,1.87,8.5,0,0.5,0,0,,0.3,9.3,2,1,41,41
2,09/02/2016 02:44:16 PM,09/02/2016 02:49:05 PM,N,1,,,,,1,0.76,5,0,0.5,1.16,0,,0.3,6.96,1,1,255,256
2,09/02/2016 05:49:11 PM,09/02/2016 05:57:15 PM,N,1,,,,,1,1.41,7.5,1,0.5,2.79,0,,0.3,12.09,1,1,75,24
2,09/02/2016 09:14:07 PM,09/02/2016 09:19:24 PM,N,1,,,,,1,0.91,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,255,80
2,09/03/2016 09:12:17 AM,09/03/2016 09:30:54 AM,N,1,,,,,1,4.59,17,0,0.5,3.56,0,,0.3,21.36,1,1,97,71
2,09/03/2016 02:06:11 PM,09/03/2016 02:08:59 PM,N,1,,,,,1,0.62,4.5,0,0.5,0,0,,0.3,5.3,2,1,75,75
2,09/03/2016 07:15:48 PM,09/03/2016 07:22:47 PM,N,1,,,,,1,1.47,7,0,0.5,0,0,,0.3,7.8,2,1,61,61
2,09/04/2016 02:52:57 PM,09/04/2016 03:10:23 PM,N,1,,,,,1,3.83,15.5,0,0.5,3.26,0,,0.3,19.56,1,1,25,113
2,09/04/2016 08:51:06 PM,09/04/2016 09:02:23 PM,N,1,,,,,1,2.11,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,260,7
2,09/04/2016 11:35:28 PM,09/04/2016 11:48:35 PM,N,1,,,,,1,2.17,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,255,225
2,09/05/2016 08:43:05 PM,09/05/2016 08:49:56 PM,N,1,,,,,1,1.2,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,41,166
1,09/05/2016 08:14:31 PM,09/05/2016 08:29:17 PM,N,1,,,,,2,4.2,15.5,0.5,0.5,4.2,0,,0.3,21,1,1,181,255
2,09/05/2016 10:04:49 PM,09/05/2016 10:15:18 PM,N,1,,,,,1,2.04,10,0.5,0.5,0,0,,0.3,11.3,2,1,226,82
2,09/06/2016 06:52:47 AM,09/06/2016 06:59:57 AM,N,1,,,,,1,1.33,7,0,0.5,0,0,,0.3,7.8,2,1,74,263
1,09/06/2016 08:02:02 PM,09/06/2016 08:10:21 PM,N,1,,,,,1,1.7,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,74,75
2,09/06/2016 09:55:01 PM,09/06/2016 09:58:12 PM,N,1,,,,,2,0.36,4,0.5,0.5,0,0,,0.3,5.3,1,1,74,74
2,09/07/2016 05:54:53 AM,09/07/2016 06:25:15 AM,N,1,,,,,1,6.05,25,0.5,0.5,0,0,,0.3,26.3,2,1,129,137
2,09/07/2016 04:42:14 PM,09/07/2016 04:51:38 PM,N,1,,,,,1,1.33,8,1,0.5,0,0,,0.3,9.8,2,1,7,179
1,09/07/2016 09:05:52 PM,09/07/2016 09:09:15 PM,N,1,,,,,1,0.7,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,61,61
1,09/07/2016 10:55:40 PM,09/07/2016 11:00:06 PM,N,1,,,,,2,0.9,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,41,42
2,09/08/2016 05:15:25 AM,09/08/2016 05:16:44 AM,N,1,,,,,1,0,3,0.5,0.5,0,0,,0.3,4.3,2,1,152,152
1,09/08/2016 07:24:37 AM,09/08/2016 07:32:31 AM,N,1,,,,,1,1,7,0,0.5,0,0,,0.3,7.8,1,1,41,166
2,09/08/2016 11:35:42 AM,09/08/2016 11:35:43 AM,N,1,,,,,5,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,264,207
2,09/08/2016 12:04:31 PM,09/08/2016 12:11:50 PM,N,1,,,,,1,0.98,6.5,0,0.5,0,0,,0.3,7.3,2,1,82,129
2,09/08/2016 01:16:47 PM,09/08/2016 01:33:02 PM,N,1,,,,,1,4.42,15.5,0,0.5,0,0,,0.3,16.3,2,1,7,138
1,09/08/2016 03:50:20 PM,09/08/2016 04:08:04 PM,N,1,,,,,1,3,13.5,0,0.5,0,0,,0.3,14.3,2,1,179,145
2,09/08/2016 05:33:46 PM,09/08/2016 05:46:49 PM,N,1,,,,,1,1.49,10,1,0.5,0,0,,0.3,11.8,2,1,61,17
2,09/08/2016 11:49:19 PM,09/08/2016 11:53:05 PM,N,1,,,,,1,0.83,5,0.5,0.5,0,0,,0.3,6.3,1,1,41,42
1,09/09/2016 06:44:48 PM,09/09/2016 07:03:23 PM,N,1,,,,,2,2.6,14,1,0.5,3.15,0,,0.3,18.95,1,1,129,223
1,09/09/2016 06:01:46 PM,09/09/2016 06:43:19 PM,N,1,,,,,1,7.7,33,1,0.5,10.05,5.54,,0.3,50.39,1,1,166,138
2,09/09/2016 07:38:18 PM,09/09/2016 07:41:55 PM,N,1,,,,,1,0.71,4.5,1,0.5,0.08,0,,0.3,6.38,1,1,159,147
2,09/09/2016 10:22:28 PM,09/09/2016 10:35:40 PM,N,1,,,,,1,3.63,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,82,258
2,09/09/2016 11:19:57 PM,09/09/2016 11:25:57 PM,N,1,,,,,1,1.04,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,255,80
2,09/10/2016 01:19:26 AM,09/10/2016 01:27:56 AM,N,1,,,,,1,1.57,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,25,49
2,09/10/2016 02:45:29 AM,09/10/2016 03:21:33 AM,N,1,,,,,1,11.95,38,0.5,0.5,7.86,0,,0.3,47.16,1,1,61,143
2,09/10/2016 03:09:19 AM,09/10/2016 03:18:07 AM,N,1,,,,,1,1.22,8,0.5,0.5,0,0,,0.3,9.3,2,1,7,226
2,09/10/2016 11:34:06 AM,09/10/2016 11:43:31 AM,N,1,,,,,1,1.54,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,243,244
2,09/10/2016 12:45:10 PM,09/10/2016 12:54:14 PM,N,1,,,,,1,2.17,9,0,0.5,1.96,0,,0.3,11.76,1,1,166,142
1,09/10/2016 05:42:38 PM,09/10/2016 05:47:10 PM,N,1,,,,,1,0.6,5,0,0.5,0,0,,0.3,5.8,2,1,247,69
2,09/10/2016 07:56:16 PM,09/10/2016 08:05:03 PM,N,1,,,,,1,1.67,8,0,0.5,0,0,,0.3,8.8,2,1,181,228
2,09/10/2016 08:07:52 PM,09/10/2016 08:50:50 PM,N,1,,,,,1,14.55,43,0.5,0.5,8.86,0,,0.3,53.16,1,1,93,231
2,09/11/2016 01:49:38 AM,09/11/2016 01:51:27 AM,N,1,,,,,1,0.24,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1,112,112
2,09/11/2016 09:41:53 AM,09/11/2016 09:56:20 AM,N,1,,,,,1,6.03,19,0,0.5,5.07,5.54,,0.3,30.41,1,1,82,137
2,09/11/2016 12:45:50 PM,09/11/2016 01:00:08 PM,N,1,,,,,1,4.97,17,0,0.5,1.78,0,,0.3,21.53,1,1,244,239
2,09/11/2016 06:37:09 PM,09/11/2016 06:49:00 PM,N,1,,,,,5,2.35,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,66,17
2,09/11/2016 08:10:33 PM,09/11/2016 08:18:08 PM,N,1,,,,,1,1.31,7,0.5,0.5,1.66,0,,0.3,11.91,1,1,226,226
2,09/12/2016 08:39:48 AM,09/12/2016 08:49:01 AM,N,1,,,,,1,1.09,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,41,74
1,09/12/2016 09:54:04 PM,09/12/2016 10:01:27 PM,N,1,,,,,1,1.5,7.5,0.5,0.5,1.75,0,,0.3,10.55,1,1,41,42
2,09/13/2016 06:25:11 AM,09/13/2016 06:42:38 AM,N,1,,,,,1,5.69,19,0,0.5,3,0,,0.3,22.8,1,1,243,238
1,09/13/2016 09:53:30 AM,09/13/2016 10:00:37 AM,N,1,,,,,1,3.1,11,0,0.5,0,0,,0.3,11.8,2,1,244,127
2,09/13/2016 02:04:19 PM,09/13/2016 02:38:32 PM,N,1,,,,,1,6.42,25.5,0,0.5,0,0,,0.3,26.3,2,1,166,162
2,09/13/2016 10:02:35 PM,09/13/2016 10:19:06 PM,N,1,,,,,1,2.94,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,74,238
2,09/13/2016 11:05:30 PM,09/13/2016 11:17:10 PM,N,1,,,,,1,2.9,11,0.5,0.5,3.69,0,,0.3,15.99,1,1,255,226
1,09/13/2016 11:41:27 PM,09/13/2016 11:49:33 PM,N,1,,,,,1,2,8.5,0.5,0.5,1.95,0,,0.3,11.75,1,1,95,135
1,09/13/2016 11:22:32 PM,09/13/2016 11:26:16 PM,N,1,,,,,1,0.7,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,181,181
2,09/14/2016 09:43:25 AM,09/14/2016 09:47:43 AM,N,1,,,,,1,0.85,5,0,0.5,0,0,,0.3,5.8,2,1,41,166
2,09/14/2016 05:36:08 PM,09/14/2016 05:41:14 PM,N,1,,,,,1,0.84,5.5,1,0.5,1.82,0,,0.3,9.12,1,1,7,7
2,09/14/2016 08:32:03 PM,09/14/2016 08:32:35 PM,N,1,,,,,1,0,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,82,82
1,09/14/2016 09:55:59 PM,09/14/2016 10:22:24 PM,N,1,,,,,1,8.9,29,0.5,0.5,0,0,,0.3,30.3,2,1,116,231
2,09/15/2016 11:08:06 AM,09/15/2016 11:12:43 AM,N,1,,,,,1,1.01,5.5,0,0.5,0,0,,0.3,6.3,2,1,159,168
2,09/15/2016 02:39:26 PM,09/15/2016 02:44:31 PM,N,1,,,,,1,0.39,5,0,0.5,0,0,,0.3,5.8,2,1,97,97
1,09/15/2016 02:15:42 PM,09/15/2016 02:49:49 PM,N,1,,,,,1,9.7,32,0,0.5,0,0,,0.3,32.8,2,1,95,202
2,09/15/2016 03:50:36 PM,09/15/2016 03:55:44 PM,N,1,,,,,2,1.17,6,0,0.5,0,0,,0.3,6.8,2,1,41,42
1,09/15/2016 11:39:09 PM,09/15/2016 11:42:58 PM,N,1,,,,,1,0.8,5,0.5,0.5,1.25,0,,0.3,7.55,1,1,116,244
2,09/16/2016 03:12:25 PM,09/16/2016 03:13:34 PM,N,1,,,,,1,0,1.1,0,0.5,0,0,,0.3,1.9,2,1,264,264
2,09/16/2016 06:03:30 PM,09/16/2016 06:19:53 PM,N,1,,,,,2,3.28,13.5,1,0.5,2,0,,0.3,17.3,1,1,42,239
2,09/16/2016 06:25:37 PM,09/16/2016 06:45:49 PM,N,1,,,,,2,2.63,14,1,0.5,4.74,0,,0.3,20.54,1,1,256,66
2,09/16/2016 07:37:12 PM,09/16/2016 07:47:45 PM,N,1,,,,,1,1.48,8.5,1,0.5,1,0,,0.3,11.3,1,1,166,42
2,09/16/2016 08:12:17 PM,09/16/2016 08:36:42 PM,N,1,,,,,1,3.86,18.5,0.5,0.5,0,0,,0.3,19.8,2,1,127,242
2,09/16/2016 09:15:54 PM,09/16/2016 09:18:28 PM,N,1,,,,,1,0.35,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,255,255
2,09/16/2016 11:00:16 PM,09/16/2016 11:04:58 PM,N,1,,,,,1,0.96,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,1,49,17
2,09/17/2016 02:43:46 AM,09/17/2016 02:55:56 AM,N,1,,,,,1,2.65,11.5,0.5,0.5,1,0,,0.3,13.8,1,1,255,4
1,09/17/2016 12:22:40 PM,09/17/2016 12:39:48 PM,N,1,,,,,1,3,13.5,1,0.5,1,0,,0.3,16.3,1,1,89,49
1,09/17/2016 04:15:31 PM,09/17/2016 04:26:27 PM,N,1,,,,,1,1.6,9,0,0.5,1.95,0,,0.3,11.75,1,1,66,40
2,09/17/2016 08:31:00 PM,09/17/2016 08:45:08 PM,N,1,,,,,1,2.27,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,260,7
2,09/17/2016 08:56:41 PM,09/17/2016 09:02:32 PM,N,1,,,,,3,1.34,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,17,217
2,09/17/2016 11:13:28 PM,09/17/2016 11:33:45 PM,N,1,,,,,2,3.44,15.5,0.5,0.5,4.2,0,,0.3,21,1,1,61,80
2,09/18/2016 12:20:19 AM,09/18/2016 12:47:30 AM,N,1,,,,,1,6.04,23,0.5,0.5,0,0,,0.3,24.3,2,1,112,170
2,09/18/2016 01:48:25 AM,09/18/2016 01:54:17 AM,N,1,,,,,5,0.95,6,0.5,0.5,0,0,,0.3,7.3,2,1,179,223
2,09/18/2016 12:01:05 PM,09/18/2016 12:07:42 PM,N,1,,,,,1,1.25,7,0,0.5,0,0,,0.3,7.8,2,1,95,134
2,09/19/2016 11:50:46 AM,09/19/2016 11:57:12 AM,N,1,,,,,1,0.79,5.5,0,0.5,0,0,,0.3,6.3,2,1,129,129
2,09/19/2016 12:36:50 PM,09/19/2016 12:44:08 PM,N,1,,,,,1,0.87,6,0,0.5,0,0,,0.3,6.8,2,1,41,74
2,09/19/2016 07:23:45 PM,09/19/2016 07:26:07 PM,N,1,,,,,1,0.41,3.5,1,0.5,0,0,,0.3,5.3,2,1,7,179
2,09/20/2016 09:56:48 PM,09/20/2016 09:59:06 PM,N,1,,,,,1,0.44,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,7,7
2,09/21/2016 02:06:13 AM,09/21/2016 02:09:50 AM,N,1,,,,,1,0.67,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,129,129
2,09/21/2016 10:58:57 AM,09/21/2016 11:05:49 AM,N,1,,,,,1,2.09,8,0,0.5,0,0,,0.3,8.8,1,1,42,74
2,09/21/2016 12:06:35 PM,09/21/2016 12:13:09 PM,N,5,,,,,1,2.34,13,0,0,0,0,,0,13,2,2,51,212
2,09/21/2016 02:52:28 PM,09/21/2016 03:25:53 PM,N,1,,,,,1,4.36,22.5,0,0.5,0,0,,0.3,23.3,2,1,25,255
1,09/21/2016 05:56:53 PM,09/21/2016 06:08:04 PM,N,1,,,,,3,1.7,9,1,0.5,2.7,0,,0.3,13.5,1,1,256,97
2,09/21/2016 06:18:33 PM,09/21/2016 06:33:25 PM,N,1,,,,,1,2.36,11.5,1,0.5,0,0,,0.3,13.3,2,1,226,179
1,09/21/2016 07:16:47 PM,09/21/2016 08:08:53 PM,N,1,,,,,1,4.5,32,1,0.5,0,0,,0.3,33.8,2,1,226,230
1,09/21/2016 09:49:06 PM,09/21/2016 10:27:08 PM,N,1,,,,,1,6.9,28,0.5,0.5,2.93,0,,0.3,32.23,1,1,66,237
2,09/22/2016 07:16:50 AM,09/22/2016 07:22:51 AM,N,1,,,,,1,0.85,6,0,0.5,0,0,,0.3,6.8,2,1,159,247
2,09/23/2016 08:56:15 PM,09/23/2016 09:03:56 PM,N,1,,,,,1,0.69,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,112,255
2,09/23/2016 09:45:38 PM,09/23/2016 09:48:31 PM,N,1,,,,,1,0.52,4,0.5,0.5,0,0,,0.3,5.3,2,1,116,152
2,09/24/2016 12:35:28 AM,09/24/2016 01:20:27 AM,N,1,,,,,4,9.77,35,0.5,0.5,3.5,0,,0.3,39.8,1,1,129,238
1,09/24/2016 12:39:33 AM,09/24/2016 12:41:30 AM,N,1,,,,,2,0.4,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,33,25
2,09/24/2016 01:26:17 AM,09/24/2016 01:45:28 AM,N,1,,,,,1,3.46,15,0.5,0.5,0,0,,0.3,16.3,2,1,255,225
2,09/24/2016 01:22:14 AM,09/24/2016 01:27:16 AM,N,1,,,,,1,0.71,5.5,0.5,0.5,4,0,,0.3,10.8,1,1,255,255
2,09/24/2016 07:34:08 AM,09/24/2016 07:46:02 AM,N,1,,,,,1,3.95,14,0,0.5,0,0,,0.3,14.8,2,1,243,166
2,09/24/2016 10:50:29 AM,09/24/2016 11:02:06 AM,N,1,,,,,1,0.91,8.5,0,0.5,0,0,,0.3,9.3,2,1,52,33
2,09/24/2016 08:37:20 PM,09/24/2016 08:45:16 PM,N,1,,,,,1,1.78,8,0.5,0.5,0,0,,0.3,9.3,2,1,119,243
2,09/25/2016 01:13:53 AM,09/25/2016 01:19:42 AM,N,1,,,,,1,1.12,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,7,7
2,09/26/2016 12:56:51 PM,09/26/2016 01:05:26 PM,N,1,,,,,1,1.39,8,0,0.5,0,0,,0.3,8.8,2,1,223,260
2,09/26/2016 06:41:30 PM,09/26/2016 06:45:05 PM,N,1,,,,,1,0.95,5,1,0.5,0,0,,0.3,6.8,2,1,166,151
2,09/26/2016 06:11:49 PM,09/26/2016 06:18:33 PM,N,1,,,,,1,1.49,7,1,0.5,0,0,,0.3,8.8,2,1,166,244
2,09/27/2016 09:36:14 AM,09/27/2016 09:40:25 AM,N,1,,,,,1,0.6,5,0,0.5,0,0,,0.3,5.8,2,1,74,74
2,09/28/2016 12:04:31 AM,09/28/2016 12:10:12 AM,N,1,,,,,1,1,6,0.5,0.5,0,0,,0.3,7.3,2,1,97,97
2,09/28/2016 01:45:38 PM,09/28/2016 01:51:16 PM,N,1,,,,,1,0.92,6,0,0.5,0,0,,0.3,6.8,2,1,152,42
2,09/28/2016 06:40:58 PM,09/28/2016 06:47:02 PM,N,1,,,,,1,1.65,7,1,0.5,2.2,0,,0.3,11,1,1,145,112
2,09/29/2016 08:48:57 AM,09/29/2016 08:54:32 AM,N,1,,,,,3,0.84,5.5,0,0.5,0,0,,0.3,6.3,1,1,66,33
2,09/29/2016 02:35:57 PM,09/29/2016 02:39:41 PM,N,1,,,,,1,0.7,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,95,196
2,09/30/2016 04:23:42 AM,09/30/2016 04:29:07 AM,N,1,,,,,1,1.01,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,168,159
2,09/30/2016 08:47:48 AM,09/30/2016 08:59:12 AM,N,1,,,,,1,2.11,10.5,0,0.5,2,0,,0.3,13.3,1,1,95,135
2,09/30/2016 02:28:19 PM,09/30/2016 02:37:58 PM,N,1,,,,,1,1.03,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,49,65
2,09/30/2016 05:25:12 PM,09/30/2016 05:25:56 PM,N,1,,,,,1,0.06,-2.5,-1,-0.5,0,0,,-0.3,-4.3,3,1,168,168
2,09/30/2016 08:07:16 PM,09/30/2016 08:16:00 PM,N,1,,,,,5,0.96,7,0.5,0.5,0,0,,0.3,8.3,2,1,82,173
2,09/30/2016 10:45:46 PM,09/30/2016 10:51:29 PM,N,1,,,,,2,1.1,6,0.5,0.5,0,0,,0.3,7.3,2,1,40,25
2,10/01/2016 04:46:01 AM,10/01/2016 04:56:52 AM,N,1,,,,,2,2.63,10.5,0.5,0.5,2,0,,0.3,13.8,1,1,255,232
2,10/01/2016 01:19:26 PM,10/01/2016 01:27:02 PM,N,1,,,,,1,1.68,7.5,0,0.5,0,0,,0.3,8.3,2,1,7,179
2,10/01/2016 03:12:35 PM,10/01/2016 03:22:47 PM,N,1,,,,,1,1.56,8.5,0,0.5,3,0,,0.3,12.3,1,1,7,193
2,10/01/2016 07:35:23 PM,10/01/2016 07:44:21 PM,N,1,,,,,1,1.47,8,0,0.5,0,0,,0.3,8.8,2,1,75,74
2,10/01/2016 10:27:45 PM,10/01/2016 10:59:41 PM,N,1,,,,,1,4.84,23,0.5,0.5,0,0,,0.3,24.3,2,1,25,14
2,10/01/2016 11:00:57 PM,10/01/2016 11:07:29 PM,N,1,,,,,1,1.91,7.5,0.5,0,0,2.54,,0,10.54,2,2,127,220
2,10/02/2016 12:53:10 AM,10/02/2016 01:07:49 AM,N,1,,,,,1,3.35,13,0.5,0.5,2.86,0,,0.3,17.16,1,1,36,61
2,10/02/2016 11:58:44 AM,10/02/2016 12:08:13 PM,N,1,,,,,1,3.44,12,0,0.5,2.56,0,,0.3,15.36,1,1,166,244
2,10/02/2016 02:13:40 PM,10/02/2016 02:34:42 PM,N,1,,,,,1,3.8,17,0,0.5,3.56,0,,0.3,23.31,1,1,49,198
2,10/03/2016 12:44:33 AM,10/03/2016 12:55:56 AM,N,1,,,,,1,2.17,10,0.5,0.5,2,0,,0.3,13.3,1,1,41,263
2,10/03/2016 02:27:22 AM,10/03/2016 02:47:23 AM,N,1,,,,,2,5.8,19.5,0.5,0.5,0,0,,0.3,20.8,2,1,7,100
2,10/03/2016 04:36:38 PM,10/03/2016 04:46:13 PM,N,1,,,,,1,2.55,9.5,1,0.5,0,0,,0.3,11.3,2,1,159,75
2,10/03/2016 04:21:42 PM,10/03/2016 04:48:00 PM,N,1,,,,,1,4.92,21,1,0.5,0,0,,0.3,22.8,2,1,188,148
1,10/03/2016 06:20:05 PM,10/03/2016 06:24:21 PM,N,1,,,,,1,0.7,5,1,0.5,0,0,,0.3,6.8,2,1,116,42
2,10/03/2016 08:26:47 PM,10/03/2016 08:38:49 PM,N,1,,,,,1,1.58,9,0.5,0.5,0,0,,0.3,10.3,2,1,260,129
2,10/04/2016 09:53:27 AM,10/04/2016 09:55:43 AM,N,1,,,,,1,0.68,4,0,0.5,0.96,0,,0.3,5.76,1,1,66,65
1,10/04/2016 10:22:35 AM,10/04/2016 10:44:29 AM,N,1,,,,,1,15.7,42,0,0.5,8.55,0,,0.3,51.35,1,1,145,132
2,10/04/2016 07:01:34 PM,10/04/2016 07:15:29 PM,N,1,,,,,1,3,11.5,1,0.5,0,0,,0.3,13.3,2,1,226,173
2,10/05/2016 08:07:20 AM,10/05/2016 08:15:44 AM,N,1,,,,,1,0.97,7,0,0.5,0,0,,0.3,7.8,1,1,75,41
1,10/05/2016 09:04:37 AM,10/05/2016 09:14:00 AM,N,1,,,,,1,0.9,7.5,0,0.5,1.65,0,,0.3,9.95,1,1,75,236
2,10/05/2016 04:37:12 PM,10/05/2016 05:00:19 PM,N,1,,,,,1,2.13,15,1,0.5,0,0,,0.3,16.8,1,1,75,237
2,10/05/2016 08:13:00 PM,10/05/2016 08:37:34 PM,N,1,,,,,1,6.53,23,0.5,0.5,0,0,,0.3,24.3,1,1,92,28
2,10/05/2016 10:23:28 PM,10/05/2016 10:38:42 PM,N,1,,,,,1,2.79,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,97,45
2,10/05/2016 10:40:12 PM,10/05/2016 10:44:10 PM,N,1,,,,,1,1.19,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,61,17
2,10/06/2016 12:28:46 AM,10/06/2016 12:41:04 AM,N,1,,,,,1,2.99,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,80,177
1,10/06/2016 03:06:49 PM,10/06/2016 03:30:42 PM,N,1,,,,,1,2.8,16,0,0.5,3.35,0,,0.3,20.15,1,1,66,37
1,10/06/2016 08:44:37 PM,10/06/2016 08:59:41 PM,N,1,,,,,1,2.8,12.5,0.5,0.5,2.75,0,,0.3,16.55,1,1,85,181
2,10/06/2016 10:35:59 PM,10/06/2016 10:42:02 PM,N,1,,,,,1,0.97,6,0.5,0.5,0,0,,0.3,7.3,2,1,82,129
2,10/06/2016 10:43:45 PM,10/06/2016 10:50:22 PM,N,1,,,,,1,1.33,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,25,181
2,10/07/2016 12:30:42 AM,10/07/2016 12:40:03 AM,N,1,,,,,3,2.64,10,0.5,0.5,0,0,,0.3,11.3,2,1,52,228
1,10/07/2016 03:40:53 AM,10/07/2016 03:48:17 AM,N,1,,,,,1,1.3,7.5,0.5,0.5,2,0,,0.3,10.8,1,1,80,256
2,10/07/2016 08:30:10 AM,10/07/2016 08:35:25 AM,N,1,,,,,1,0.77,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,7,179
2,10/07/2016 10:38:32 AM,10/07/2016 11:00:47 AM,N,1,,,,,1,3.78,16.5,0,0.5,3.46,0,,0.3,20.76,1,1,228,66
2,10/07/2016 03:52:55 PM,10/07/2016 03:56:48 PM,N,1,,,,,1,0.48,4.5,0,0.5,0,0,,0.3,5.3,2,1,42,152
2,10/07/2016 06:46:31 PM,10/07/2016 07:18:56 PM,N,1,,,,,1,4.55,22,1,0.5,0,0,,0.3,23.8,2,1,33,61
